"","date","NDVI_hectareID_1","NDVI_sd_hectareID_1","NDVI_hectareID_2","NDVI_sd_hectareID_2","NDVI_hectareID_3","NDVI_sd_hectareID_3","NDVI_hectareID_4","NDVI_sd_hectareID_4","NDVI_hectareID_5","NDVI_sd_hectareID_5","NDVI_hectareID_6","NDVI_sd_hectareID_6","NDVI_hectareID_7","NDVI_sd_hectareID_7","NDVI_hectareID_8","NDVI_sd_hectareID_8","NDVI_hectareID_9","NDVI_sd_hectareID_9","NDVI_hectareID_10","NDVI_sd_hectareID_10","NDVI_hectareID_11","NDVI_sd_hectareID_11","NDVI_hectareID_12","NDVI_sd_hectareID_12","NDVI_hectareID_13","NDVI_sd_hectareID_13","NDVI_hectareID_14","NDVI_sd_hectareID_14","NDVI_hectareID_15","NDVI_sd_hectareID_15","NDVI_hectareID_16","NDVI_sd_hectareID_16","NDVI_hectareID_17","NDVI_sd_hectareID_17","NDVI_hectareID_18","NDVI_sd_hectareID_18","NDVI_hectareID_19","NDVI_sd_hectareID_19","NDVI_hectareID_20","NDVI_sd_hectareID_20","NDVI_hectareID_21","NDVI_sd_hectareID_21","NDVI_hectareID_22","NDVI_sd_hectareID_22","NDVI_hectareID_23","NDVI_sd_hectareID_23","NDVI_hectareID_24","NDVI_sd_hectareID_24","NDVI_hectareID_25","NDVI_sd_hectareID_25","NDVI_hectareID_26","NDVI_sd_hectareID_26","NDVI_hectareID_27","NDVI_sd_hectareID_27","NDVI_hectareID_28","NDVI_sd_hectareID_28","NDVI_hectareID_29","NDVI_sd_hectareID_29","NDVI_hectareID_30","NDVI_sd_hectareID_30","NDVI_hectareID_31","NDVI_sd_hectareID_31","NDVI_hectareID_32","NDVI_sd_hectareID_32","NDVI_hectareID_33","NDVI_sd_hectareID_33","NDVI_hectareID_34","NDVI_sd_hectareID_34","NDVI_hectareID_35","NDVI_sd_hectareID_35","NDVI_hectareID_36","NDVI_sd_hectareID_36","NDVI_hectareID_37","NDVI_sd_hectareID_37","NDVI_hectareID_38","NDVI_sd_hectareID_38","NDVI_hectareID_39","NDVI_sd_hectareID_39","NDVI_hectareID_40","NDVI_sd_hectareID_40","NDVI_hectareID_41","NDVI_sd_hectareID_41","NDVI_hectareID_42","NDVI_sd_hectareID_42","NDVI_hectareID_43","NDVI_sd_hectareID_43","NDVI_hectareID_44","NDVI_sd_hectareID_44","NDVI_hectareID_45","NDVI_sd_hectareID_45","NDVI_hectareID_46","NDVI_sd_hectareID_46","NDVI_hectareID_47","NDVI_sd_hectareID_47","NDVI_hectareID_48","NDVI_sd_hectareID_48","NDVI_hectareID_49","NDVI_sd_hectareID_49","NDVI_hectareID_50","NDVI_sd_hectareID_50","NDVI_hectareID_51","NDVI_sd_hectareID_51","NDVI_hectareID_52","NDVI_sd_hectareID_52","NDVI_hectareID_53","NDVI_sd_hectareID_53","NDVI_hectareID_54","NDVI_sd_hectareID_54","NDVI_hectareID_55","NDVI_sd_hectareID_55","NDVI_hectareID_56","NDVI_sd_hectareID_56","NDVI_hectareID_57","NDVI_sd_hectareID_57","NDVI_hectareID_58","NDVI_sd_hectareID_58","NDVI_hectareID_59","NDVI_sd_hectareID_59","NDVI_hectareID_60","NDVI_sd_hectareID_60","NDVI_hectareID_61","NDVI_sd_hectareID_61","NDVI_hectareID_62","NDVI_sd_hectareID_62","NDVI_hectareID_63","NDVI_sd_hectareID_63","NDVI_hectareID_64","NDVI_sd_hectareID_64","NDVI_hectareID_65","NDVI_sd_hectareID_65","NDVI_hectareID_66","NDVI_sd_hectareID_66","NDVI_hectareID_67","NDVI_sd_hectareID_67","NDVI_hectareID_68","NDVI_sd_hectareID_68","NDVI_hectareID_69","NDVI_sd_hectareID_69","NDVI_hectareID_70","NDVI_sd_hectareID_70","NDVI_hectareID_71","NDVI_sd_hectareID_71","NDVI_hectareID_72","NDVI_sd_hectareID_72","NDVI_hectareID_73","NDVI_sd_hectareID_73","NDVI_hectareID_74","NDVI_sd_hectareID_74","NDVI_hectareID_75","NDVI_sd_hectareID_75","NDVI_hectareID_76","NDVI_sd_hectareID_76","NDVI_hectareID_77","NDVI_sd_hectareID_77","NDVI_hectareID_78","NDVI_sd_hectareID_78","NDVI_hectareID_79","NDVI_sd_hectareID_79","NDVI_hectareID_80","NDVI_sd_hectareID_80","NDVI_hectareID_81","NDVI_sd_hectareID_81","NDVI_hectareID_82","NDVI_sd_hectareID_82","NDVI_hectareID_83","NDVI_sd_hectareID_83","NDVI_hectareID_84","NDVI_sd_hectareID_84","NDVI_hectareID_85","NDVI_sd_hectareID_85","NDVI_hectareID_86","NDVI_sd_hectareID_86","NDVI_hectareID_87","NDVI_sd_hectareID_87","NDVI_hectareID_88","NDVI_sd_hectareID_88","NDVI_hectareID_89","NDVI_sd_hectareID_89","NDVI_hectareID_90","NDVI_sd_hectareID_90","NDVI_hectareID_91","NDVI_sd_hectareID_91","NDVI_hectareID_92","NDVI_sd_hectareID_92","NDVI_hectareID_93","NDVI_sd_hectareID_93","NDVI_hectareID_94","NDVI_sd_hectareID_94","NDVI_hectareID_95","NDVI_sd_hectareID_95","NDVI_hectareID_96","NDVI_sd_hectareID_96","NDVI_hectareID_97","NDVI_sd_hectareID_97","NDVI_hectareID_98","NDVI_sd_hectareID_98","NDVI_hectareID_99","NDVI_sd_hectareID_99","NDVI_hectareID_100","NDVI_sd_hectareID_100","NDVI_hectareID_101","NDVI_sd_hectareID_101","NDVI_hectareID_102","NDVI_sd_hectareID_102","NDVI_hectareID_103","NDVI_sd_hectareID_103","NDVI_hectareID_104","NDVI_sd_hectareID_104","NDVI_hectareID_105","NDVI_sd_hectareID_105","NDVI_hectareID_106","NDVI_sd_hectareID_106","NDVI_hectareID_107","NDVI_sd_hectareID_107","NDVI_hectareID_108","NDVI_sd_hectareID_108","NDVI_hectareID_109","NDVI_sd_hectareID_109","NDVI_hectareID_110","NDVI_sd_hectareID_110","NDVI_hectareID_111","NDVI_sd_hectareID_111","NDVI_hectareID_112","NDVI_sd_hectareID_112","NDVI_hectareID_113","NDVI_sd_hectareID_113","NDVI_hectareID_114","NDVI_sd_hectareID_114","NDVI_hectareID_115","NDVI_sd_hectareID_115","NDVI_hectareID_116","NDVI_sd_hectareID_116","NDVI_hectareID_117","NDVI_sd_hectareID_117","NDVI_hectareID_118","NDVI_sd_hectareID_118","NDVI_hectareID_119","NDVI_sd_hectareID_119","NDVI_hectareID_120","NDVI_sd_hectareID_120","NDVI_hectareID_121","NDVI_sd_hectareID_121","NDVI_hectareID_122","NDVI_sd_hectareID_122","NDVI_hectareID_123","NDVI_sd_hectareID_123","NDVI_hectareID_124","NDVI_sd_hectareID_124","NDVI_hectareID_125","NDVI_sd_hectareID_125","NDVI_hectareID_126","NDVI_sd_hectareID_126","NDVI_hectareID_127","NDVI_sd_hectareID_127","NDVI_hectareID_128","NDVI_sd_hectareID_128","NDVI_hectareID_129","NDVI_sd_hectareID_129"
"48",2019-12-22,NA,NA,0.696368,0,NA,NA,0.872581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840898,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846527,0,0.831496,0,NA,NA,NA,NA,NA,NA,0.86439,0,0.856783,0,NA,NA,0.870594,0,NA,NA,0.855787,0,NA,NA,NA,NA,0.839036,0,NA,NA,NA,NA,0.772311,0,NA,NA,NA,NA,NA,NA,0.85071,0,NA,NA,NA,NA,NA,NA,0.746842,0,NA,NA,0.842691,0,NA,NA,NA,NA,0.56529,0,NA,NA,0.838889,0,0.843269,0,NA,NA,0.721898,0,NA,NA,0.869788,0,NA,NA,NA,NA,0.8077,0,NA,NA,NA,NA,NA,NA,0.850437,0,0.877742,0,NA,NA,NA,NA,NA,NA,0.868772,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853245,0,NA,NA,NA,NA,NA,NA,0.865664,0,NA,NA,NA,NA,NA,NA,NA,NA,0.86582,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844575,0,NA,NA,NA,NA,NA,NA,NA,NA,0.868593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597626,0,NA,NA,NA,NA,NA,NA,0.837566,0,NA,NA,NA,NA,NA,NA,0.831136,0,NA,NA,0.856478,0
"49",2019-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866601,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882876,0,NA,NA,0.746234,0,NA,NA,NA,NA,NA,NA,0.837693,0,0.795916,0,NA,NA,NA,NA,NA,NA,0.826452,0,0.767286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873191,0,NA,NA,NA,NA,0.830894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866038,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-01-01,NA,NA,NA,NA,NA,NA,0.844603,0,NA,NA,0.868397,0,NA,NA,NA,NA,0.85207,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804163,0,NA,NA,NA,NA,NA,NA,NA,NA,0.820655,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.681585,0,0.884246,0,NA,NA,NA,NA,NA,NA,NA,NA,0.805798,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836885,0,NA,NA,NA,NA,0.866291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-01-11,0.891089,0,0.699196,0,0.885938,0,0.909113,0,0.896455,0,0.908076,0,0.901174,0,0.887914,0,0.896165,0,0.892975,0,0.89282,0,0.888489,0,0.879217,0,0.890277,0,0.898749,0,0.753806,0,0.919296,0,0.91007,0,0.902402,0,0.9094,0,0.89313,0,0.893422,0,0.901345,0,0.909091,0,NA,NA,0.908202,0,NA,NA,0.893236,0,0.883218,0,0.897636,0,0.892714,0,0.896208,0,0.906009,0,0.901056,0,0.885482,0,0.902439,0,0.885246,0,0.886291,0,0.913536,0,0.886267,0,0.892691,0,0.896089,0,0.918956,0,0.807507,0,0.904447,0,0.902708,0,0.895648,0,NA,NA,0.90135,0,0.912064,0,0.88694,0,0.78089,0,0.896054,0,0.88831,0,0.907779,0,0.878734,0,0.32398,0,0.899427,0,0.899446,0,NA,NA,0.870906,0,0.855487,0,NA,NA,0.906908,0,0.721063,0,0.89506,0,0.897875,0,0.905184,0,0.865123,0,0.91726,0,0.899075,0,0.939517,0,0.903686,0,0.911804,0,0.880839,0,0.906901,0,0.891862,0,0.894286,0,0.903202,0,0.913398,0,0.894024,0,0.917331,0,0.815544,0,0.881069,0,0.702808,0,0.903485,0,0.902134,0,0.898296,0,0.88827,0,0.887237,0,0.897262,0,0.918094,0,0.896557,0,0.89897,0,0.884399,0,0.912338,0,NA,NA,0.901254,0,NA,NA,0.899021,0,0.446816,0,0.897487,0,0.895612,0,0.893036,0,0.827947,0,0.898323,0,0.88591,0,0.915493,0,0.882811,0,0.893082,0,0.887074,0,0.896055,0,0.912739,0,0.900804,0,0.902931,0,0.530757,0,0.911798,0,0.90095,0,0.892236,0,0.898855,0,0.8938,0,0.893289,0,0.886761,0,0.922113,0,0.896391,0,0.894622,0,NA,NA,0.896247,0,0.793747,0
"52",2020-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752882,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785061,0,NA,NA,NA,NA,NA,NA,0.79366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729344,0,NA,NA,NA,NA,NA,NA,NA,NA,0.728155,0,NA,NA,0.775025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76079,0,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865353,0,0.836935,0,NA,NA,NA,NA,0.848898,0,NA,NA,0.851491,0,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0,NA,NA,0.855537,0,0.860201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85883,0,0.869673,0,NA,NA,NA,NA,NA,NA,NA,NA,0.173885,0,0.842036,0,0.789594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875788,0,0.513963,0,0.86949,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868764,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.842284,0,NA,NA,0.376909,0,NA,NA,0.875429,0,0.795076,0,0.84962,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861485,0,NA,NA,NA,NA,NA,NA,0.855731,0,NA,NA,0.867934,0,NA,NA,NA,NA,NA,NA,0.870298,0,NA,NA,NA,NA,0.865789,0,0.857487,0,0.859468,0,NA,NA,0.866203,0,NA,NA,NA,NA,NA,NA,0.763644,0,NA,NA,NA,NA,NA,NA,0.859076,0,NA,NA,NA,NA,NA,NA,0.503862,0,NA,NA,0.846476,0,0.795733,0,0.726049,0,0.875199,0,NA,NA,NA,NA,0.873973,0,0.868959,0,NA,NA,0.865478,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864835,0,NA,NA,0.859826,0
"54",2020-02-10,NA,NA,NA,NA,NA,NA,0.93843,0,0.610738,0,NA,NA,NA,NA,0.704601,0,0.708084,0,0.902213,0,0.674169,0,NA,NA,0.685477,0,0.59848,0,NA,NA,NA,NA,0.541759,0,NA,NA,0.594392,0,NA,NA,0.88913,0,0.72166,0,NA,NA,0.901459,0,0.526204,0,NA,NA,0.652878,0,0.700989,0,0.80027,0,0.898954,0,0.69083,0,0.958609,0,NA,NA,NA,NA,NA,NA,NA,NA,0.655105,0,0.804298,0,NA,NA,0.924012,0,NA,NA,NA,NA,NA,NA,NA,NA,0.826662,0,NA,NA,0.818318,0,0.775823,0,0.841676,0,NA,NA,0.717018,0,0.819839,0,0.824874,0,0.639061,0,0.937762,0,NA,NA,0.840513,0,NA,NA,0.883662,0,0.799037,0,NA,NA,NA,NA,NA,NA,0.945927,0,NA,NA,NA,NA,0.914707,0,NA,NA,NA,NA,NA,NA,0.937419,0,NA,NA,0.652501,0,NA,NA,NA,NA,NA,NA,0.950752,0,0.823029,0,0.940244,0,NA,NA,0.864354,0,0.881294,0,NA,NA,NA,NA,NA,NA,NA,NA,0.730544,0,NA,NA,NA,NA,0.818757,0,0.736544,0,NA,NA,NA,NA,0.591972,0,0.841169,0,NA,NA,NA,NA,0.571837,0,0.674295,0,0.833979,0,NA,NA,0.600856,0,NA,NA,NA,NA,NA,NA,0.558604,0,NA,NA,NA,NA,NA,NA,NA,NA,0.85156,0,0.606539,0,NA,NA,0.949239,0,0.87652,0,0.629242,0,0.851749,0,0.890949,0,0.889044,0,NA,NA,0.705944,0,NA,NA,NA,NA,NA,NA,0.577873,0,0.729249,0,0.756916,0,NA,NA,NA,NA
"55",2020-02-15,0.883024,0,NA,NA,NA,NA,NA,NA,0.877518,0,0.882045,0,0.86725,0,NA,NA,0.892018,0,0.875891,0,NA,NA,0.870505,0,0.863687,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88122,0,NA,NA,NA,NA,NA,NA,NA,NA,0.884649,0,0.883369,0,NA,NA,0.888858,0,NA,NA,NA,NA,NA,NA,0.85377,0,0.869427,0,0.892077,0,NA,NA,NA,NA,NA,NA,NA,NA,0.878564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885172,0,0.880798,0,0.890666,0,NA,NA,0.901025,0,NA,NA,0.771926,0,NA,NA,NA,NA,0.884961,0,NA,NA,0.823306,0,NA,NA,NA,NA,NA,NA,NA,NA,0.827815,0,0.868497,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8776,0,NA,NA,0.879737,0,0.891512,0,NA,NA,NA,NA,0.895192,0,0.875399,0,NA,NA,0.610972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880076,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883672,0,NA,NA,NA,NA,NA,NA,0.896045,0,0.893786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88631,0,0.870157,0,NA,NA,0.890842,0,NA,NA,0.72274,0,NA,NA,0.886316,0,0.888872,0,0.889565,0,0.884653,0,NA,NA,NA,NA,0.88583,0,NA,NA,0.902575,0,0.883734,0,0.888683,0,0.836559,0,0.884335,0,0.888689,0
"56",2020-02-20,NA,NA,NA,NA,0.866454,0,NA,NA,NA,NA,NA,NA,NA,NA,0.857833,0,NA,NA,NA,NA,0.877751,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874302,0,0.87974,0,NA,NA,NA,NA,NA,NA,0.879896,0,NA,NA,NA,NA,NA,NA,0.863238,0,0.850297,0,NA,NA,0.861139,0,NA,NA,NA,NA,0.86967,0,NA,NA,NA,NA,NA,NA,0.852146,0,NA,NA,NA,NA,0.85793,0,0.859913,0,NA,NA,NA,NA,0.877044,0,NA,NA,0.872148,0,NA,NA,0.877083,0,NA,NA,NA,NA,0.760729,0,NA,NA,0.861171,0,NA,NA,NA,NA,0.76129,0,NA,NA,NA,NA,NA,NA,NA,NA,0.816446,0,NA,NA,NA,NA,0.858229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864754,0,NA,NA,0.877049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870862,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877401,0,0.879808,0,NA,NA,NA,NA,NA,NA,0.880385,0,NA,NA,NA,NA,NA,NA,0.880265,0,0.853618,0,0.873502,0,0.866489,0,NA,NA,0.250914,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878118,0,0.840033,0,NA,NA,0.861029,0,NA,NA,NA,NA,NA,NA,NA,NA,0.864913,0,NA,NA,NA,NA,0.869587,0
"57",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.802928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845155,0,NA,NA,NA,NA,NA,NA,0.839408,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868082,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882793,0,NA,NA,NA,NA,NA,NA,NA,NA,0.877018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
